Level,Type,Flow,Year,Source,Item,Amount
Union,approved,expenditure,2014,Capital Expenditure,Defence,1067365.603
Union,approved,expenditure,2014,Capital Expenditure,Border Affairs,223065.19
Union,approved,expenditure,2014,Capital Expenditure,Foreign Affairs,17411.099
Union,approved,expenditure,2014,Capital Expenditure,Information,37281.298
Union,approved,expenditure,2014,Capital Expenditure,Religious Affairs,1615.2
Union,approved,expenditure,2014,Capital Expenditure,Co-operative,1715.198
Union,approved,expenditure,2014,Capital Expenditure,Agriculture and Irrigation,232565.61
Union,approved,expenditure,2014,Capital Expenditure,Livestock and Fisheries,1795.765
Union,approved,expenditure,2014,Capital Expenditure,Communication and Information Technology,1970.771
Union,approved,expenditure,2014,Capital Expenditure,Transportation,43330.075
Union,approved,expenditure,2014,Capital Expenditure,Environmental Conservation and Forestry,3797.444
Union,approved,expenditure,2014,Capital Expenditure,Electric Power,154667.354
Union,approved,expenditure,2014,Capital Expenditure,Immigration and Populations,2463.331
Union,approved,expenditure,2014,Capital Expenditure,Energy,41.971
Union,approved,expenditure,2014,Capital Expenditure,Industry,2478.419
Union,approved,expenditure,2014,Capital Expenditure,Commerce ,2650.735
Union,approved,expenditure,2014,Capital Expenditure,Sports,99715.778
Union,approved,expenditure,2014,Capital Expenditure,Education,222533.991
Union,approved,expenditure,2014,Capital Expenditure,Health,195228.762
Union,approved,expenditure,2014,Capital Expenditure,Mines,145.967
Union,approved,expenditure,2014,Capital Expenditure,Culture,4314.897
Union,approved,expenditure,2014,Capital Expenditure,Finance and Revenue,5557.03
Union,approved,expenditure,2014,Capital Expenditure,National Planning and Economic Development,68889.826
Union,approved,expenditure,2014,Capital Expenditure,Construction,243054.708
Union,approved,expenditure,2014,Capital Expenditure,"Labour, Employment and Social Security ",741.599
Union,approved,expenditure,2014,Capital Expenditure,Rail Transportation,1376.02
Union,approved,expenditure,2014,Capital Expenditure,"Social Welfare, Relief and Resettlement",3394.664
Union,approved,expenditure,2014,Capital Expenditure,Science and Technology,72602.415
Union,approved,expenditure,2014,Capital Expenditure,Hotel and Tourism,23.245
Union,approved,expenditure,2014,Capital Expenditure,President,26366.198
Union,approved,expenditure,2014,Capital Expenditure,Union Government,114.449
Union,approved,expenditure,2014,Capital Expenditure,Union Parliament,45334.29
Union,approved,expenditure,2014,Capital Expenditure,Union Supreme Court,99.02
Union,approved,expenditure,2014,Capital Expenditure,Union Attorney General,46.995
Union,approved,expenditure,2014,Capital Expenditure,Union Auditor General,559.964
Union,approved,expenditure,2014,Capital Expenditure,Union Election Commission,946.632
Union,approved,expenditure,2014,Capital Expenditure,Union Civil Service Board,1991.387
Union,approved,expenditure,2014,Capital Expenditure,Union Constitutional Court,19.362
Union,approved,expenditure,2014,Capital Expenditure,SEEs under the Ministry of Information,3149.361
Union,approved,expenditure,2014,Capital Expenditure,SEEs under the Ministry of Agriculture and Irrigation,180
Union,approved,expenditure,2014,Capital Expenditure,SEEs under the Ministry of Co-operative,2.951
Union,approved,expenditure,2014,Capital Expenditure,SEEs under the Ministry of Livestock and Fisheries,146.358
Union,approved,expenditure,2014,Capital Expenditure,SEEs under the Ministry of Industry,551792.098
Union,approved,expenditure,2014,Capital Expenditure,SEEs under the Ministry of Rail Transportation,193155.567
Union,approved,expenditure,2014,Capital Expenditure,SEEs under the Ministry of Mines,384.289
Union,approved,expenditure,2014,Capital Expenditure,SEEs under the Ministry of Construction,28478.974
Union,approved,expenditure,2014,Capital Expenditure,SEEs under the Ministry of Finance and Revenue,14950.18
Union,approved,expenditure,2014,Capital Expenditure,SEEs under the Ministry of Electricity Power,412195.583
Union,approved,expenditure,2014,Capital Expenditure,SEEs under the Ministry of Transportation,11687.843
Union,approved,expenditure,2014,Capital Expenditure,"SEEs under the Ministry of Communications, Posts and Telegraphs",222045.627
Union,approved,expenditure,2014,Capital Expenditure,SEEs under the Ministry of Energy,72372.959
Union,approved,expenditure,2014,Capital Expenditure,SEEs under the Ministry of Environmental Conservation and Forestry,169.057
Union,approved,expenditure,2014,Capital Expenditure,SEEs under the Ministry of Hotels and Tourism,113.729
Union,approved,expenditure,2014,Capital Expenditure,Garrison City,72.9
Union,approved,expenditure,2014,Capital Expenditure,NPT,126310.336
Union,approved,expenditure,2015,Capital Expenditure,Home Affairs,104293.182
Union,approved,expenditure,2015,Capital Expenditure,Defence,1215128.36
Union,approved,expenditure,2015,Capital Expenditure,Border Affairs,88154.017
Union,approved,expenditure,2015,Capital Expenditure,Foreign Affairs,24106.56
Union,approved,expenditure,2015,Capital Expenditure,Information,31624.159
Union,approved,expenditure,2015,Capital Expenditure,Religious Affairs,1643.227
Union,approved,expenditure,2015,Capital Expenditure,Co-operative,3604.378
Union,approved,expenditure,2015,Capital Expenditure,Agriculture and Irrigation,269688.189
Union,approved,expenditure,2015,Capital Expenditure,Livestock and Fisheries,336710.504
Union,approved,expenditure,2015,Capital Expenditure,Communication and Information Technology,5870.303
Union,approved,expenditure,2015,Capital Expenditure,Transportation,71183.617
Union,approved,expenditure,2015,Capital Expenditure,Environmental Conservation and Forestry,3590.06
Union,approved,expenditure,2015,Capital Expenditure,Electric Power,94169.927
Union,approved,expenditure,2015,Capital Expenditure,Immigration and Populations,3064.427
Union,approved,expenditure,2015,Capital Expenditure,Energy,85.495
Union,approved,expenditure,2015,Capital Expenditure,Industry,5655.213
Union,approved,expenditure,2015,Capital Expenditure,Commerce,3392.179
Union,approved,expenditure,2015,Capital Expenditure,Sports,14633.875
Union,approved,expenditure,2015,Capital Expenditure,Education,268581.647
Union,approved,expenditure,2015,Capital Expenditure,Health,270466.93
Union,approved,expenditure,2015,Capital Expenditure,Mines,167.19
Union,approved,expenditure,2015,Capital Expenditure,Culture,15667.08
Union,approved,expenditure,2015,Capital Expenditure,Finance and Revenue,21026.045
Union,approved,expenditure,2015,Capital Expenditure,National Planning and Economic Development,10164.989
Union,approved,expenditure,2015,Capital Expenditure,Construction,746300.353
Union,approved,expenditure,2015,Capital Expenditure,"Labour, Employment and Social Security ",2082.248
Union,approved,expenditure,2015,Capital Expenditure,Rail Transportation,1332.66
Union,approved,expenditure,2015,Capital Expenditure,"Social Welfare, Relief and Resettlement",5502.141
Union,approved,expenditure,2015,Capital Expenditure,Science and Technology,68304.137
Union,approved,expenditure,2015,Capital Expenditure,Hotel and Tourism,265.754
Union,approved,expenditure,2015,Capital Expenditure,Social Security Board (MOL),6640.438
Union,approved,expenditure,2015,Capital Expenditure,President,19232.394
Union,approved,expenditure,2015,Capital Expenditure,Union Government,78.425
Union,approved,expenditure,2015,Capital Expenditure,Union Parliament,3334.527
Union,approved,expenditure,2015,Capital Expenditure,Pyithu Hluttaw,10230.715
Union,approved,expenditure,2015,Capital Expenditure,A Myo thar Hluttaw,11118.817
Union,approved,expenditure,2015,Capital Expenditure,Union Supreme Court,13354.415
Union,approved,expenditure,2015,Capital Expenditure,Union Constitutional Court,80.65
Union,approved,expenditure,2015,Capital Expenditure,Union Election Commission,4230.22
Union,approved,expenditure,2015,Capital Expenditure,Union Attorney General,176.235
Union,approved,expenditure,2015,Capital Expenditure,Union Auditor General,2499.992
Union,approved,expenditure,2015,Capital Expenditure,Union Civil Service Board,2087.954
Union,approved,expenditure,2015,Capital Expenditure,SEEs under the Ministry of Information,4942.831
Union,approved,expenditure,2015,Capital Expenditure,SEEs under the Ministry of Co-operative,14.237
Union,approved,expenditure,2015,Capital Expenditure,SEEs under the Ministry of Agriculture and Irrigation,142.46
